date,amount,type,description,category,sender,raw_message
1970-01-01 00:28:39.045920371,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 22Jun24 by  (Ref no 454095257198)"
1970-01-01 00:28:40.160316695,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 05Jul24 by  (Ref no 418739159009)"
1970-01-01 00:28:41.150867310,1.18,unknown,Uncategorized,Others,payuib,Transaction No. 20417798531 for Rs 1.18 done for INSTAASTRO TECHNOLOGY PRIVA... has succeeded Team PayU
1970-01-01 00:28:40.751011933,9.0,debit,Uncategorized,Others,airbil,"
Hi janakraj, Bill for your Airtel Mobile 0000006088 dated 12-JUL-2024 has been generated. 
Amount to be paid: Rs  9.00
Due Date:  17-JUL-2024
Previous Due: Rs  -1.00
This month's charges: Rs  10.00 (inclusive of tax)

To view your bill or to make payment, please visit https://i.airtel.in/PPBillbreakup
To understand your bill, click https://youtu.be/y1JoFufRp30
"
1970-01-01 00:28:40.686063431,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.781439945,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.150207344,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:36.874309784,2605000.0,unknown,Uncategorized,Others,adssmd,"Dear User, Refi'd: Rs 2605000 MSME LOAN APPROVED on 28/05/2024 Direct Account Successful Registration Confirm Now- https://vl.gl/hZh0J9TyVe T&C Apply SOUADS"
1970-01-01 00:28:36.894059717,148.0,unknown,Uncategorized,Others,airtel,Alert!50%-: of daily high speed data is consumed. Get 15GB data topup at just Rs148 | valid till your current pack i.airtel.in/148pack
1970-01-01 00:28:38.615734218,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:36.378645195,4500.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 4,500.00 on 22/05/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 4,539.31-SBI"
1970-01-01 00:28:40.245612572,15.0,unknown,Uncategorized,Others,snplix,"Hi Raman, consistency is the key to transformation. Restock your favorite Plix products & Get flat 5% off + 10% cashback. Use Code RS15. ct1.io/5WmOv3h"
1970-01-01 00:28:40.072011852,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:40.768643569,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:39.815430142,19.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.439847309,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:41.060438270,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 15Jul24 by  (Ref no 456342115752)"
1970-01-01 00:28:42.327529785,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:42.068757992,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:40.161681376,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:39.166908541,80.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs80 on 23Jun24 by  (Ref no 417523726149)"
1970-01-01 00:28:37.838880873,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.836927222,4000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs4000 on 08Jun24 by  (Ref no 452610784910)"
1970-01-01 00:28:38.190024628,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.205817680,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 12Jun24 by  (Ref no 416425911593)"
1970-01-01 00:28:41.112777528,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.148538664,300.0,unknown,your friends today,Others,650024,"Get Rs300 off on your next recharge!
Refer any Airtel service to your friends today on Airtel Thanks App
Refer Now- i.airtel.in/Act_no5g"
1970-01-01 00:28:38.618196093,236.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by transfer of Rs 236.00 on 17/06/24. Avl Bal Rs 19,140.86.-SBI"
1970-01-01 00:28:39.037372461,1198.0,unknown,Uncategorized,Others,snplix,"PLIX: Hi Plixfam , Exclusive Deal Just for You! Get 20% OFF + 50% cashback on orders above Rs 1198. Use code: Win70. Shop now and save big! ct1.io/5IBgYXI"
1970-01-01 00:28:38.865163284,19.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:40.152969028,2900.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 2,900.00 on 05/07/24. Avl Bal Rs 1,176.29. Download YONO - SBI"
1970-01-01 00:28:40.335941271,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:36.609759868,804.0,unknown,Uncategorized,Others,sfxdlv,ARRIVING TODAY Boult Ammo 40H.. from Flipkart AWB SF1037801249F. Pay Rs 804 to Shadowfax rider 0000007378. Track lnk.shadowfax.in/po3xetn0
1970-01-01 00:28:41.229945842,2300.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs2300 on 17Jul24 by  (Ref no 419997122989)"
1970-01-01 00:28:39.123693336,1198.0,unknown,Uncategorized,Others,snplix,"PLIX: Hi Plixfam , Exclusive Deal Just for You! Get 20% OFF + 50% cashback on orders above Rs 1198. Use code: Win70. Shop now and save big! ct1.io/5IPKx7x"
1970-01-01 00:28:39.403758472,100.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs100 on 26Jun24 by  (Ref no 454400749718)"
1970-01-01 00:28:38.517472936,149.0,unknown,Uncategorized,Others,650024,"Content Dhamaka Offer! Get access to SONYLiv, EROSnow and 16+ OTTs on Airtel Xstream App at Rs149 for 30 Days. i.airtel.in/RC149"
1970-01-01 00:28:39.736082196,839.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Ultimate saver pack only for you. Get 20+ OTTs with Airtel Xstream Play (84 days), 2GB/day, unlimited calls & much more for 84 days. Recharge with Rs839 pack today. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:39.558213150,19.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.094281025,10.0,unknown,Uncategorized,Others,arwynk,Set your favourite songs as your ringtone for just Rs10! Click here to buy now! open.wynk.in/ringtones4
1970-01-01 00:28:42.406611069,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.532934221,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 16Jun24 by  (Ref no 453494489476)"
1970-01-01 00:28:39.902710496,2999.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB/day, 100SMS/day & UL calls for 365 days in Rs2999. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:40.678069851,3928.0,credit,Uncategorized,Others,idfcfb,"Dear Customer, we have received EMI INR 3928 towards TWO WHEELER LOANS loan account no *****3863 for July'2024. This will reflect in your loan account statement by tomorrow. Click https://idfcfr.in/05t0fi & enter 9903 for SOA or download our app https://idfcfr.in/login . IDFC FIRST Bank"
1970-01-01 00:28:41.889592801,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 25Jul24 by  (Ref no 457303053869)"
1970-01-01 00:28:40.427973028,4000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs4000 on 08Jul24 by  (Ref no 455611729370)"
1970-01-01 00:28:39.386329610,999.0,unknown,Uncategorized,Others,snplix,"PLIX: Hi Plixfam , Weightloss Wednesday is here: Rs.200 off & 3 Freebies on orders above Rs 999. Use code: WL200. limited-time offer. Shop Now ct1.io/5MpoSb3"
1970-01-01 00:28:38.258404522,65.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now on Airtel Thanks App to enjoy 4GB+2GB data as per current pack validity in Rs65 pack. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.348955300,3000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs3000 on 02Jun24 by  (Ref no 415455902299)"
1970-01-01 00:28:39.391959234,300.0,unknown,your friends today,Others,650024,"Get Rs300 off on your next recharge!
Refer any Airtel service to your friends today on Airtel Thanks App
Refer Now- i.airtel.in/Act_no5g"
1970-01-01 00:28:39.052206392,7000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs7000 on 22Jun24 by  (Ref no 454063966404)"
1970-01-01 00:28:42.159983174,49.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 1 day, in Rs49. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.280146435,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 13Jun24 by  (Ref no 416556393714)"
1970-01-01 00:28:39.820837027,1500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1500 on 01Jul24 by  (Ref no 418335290388)"
1970-01-01 00:28:40.885449933,349.0,unknown,28D with your recharge of Rs 349,Bills & Utilities,rechrg,Congrats! Free Unlimited 5G benefit & 2GB/day has been activated for 28D with your recharge of Rs 349
1970-01-01 00:28:41.977240985,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:36.547515004,5000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs5000 on 24May24 by  (Ref no 414529372440)"
1970-01-01 00:28:39.050552086,39.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.959363791,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:39.224998027,19.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day in Rs19. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:40.411303414,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 08Jul24 by  (Ref no 419073918703)"
1970-01-01 00:28:39.728902689,500.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs500 on 30Jun24 by  (Ref no 418299432076)"
1970-01-01 00:28:39.988304594,11.29,debit,Uncategorized,Others,cbssbi,Your AC XXXXX068589 Debited INR 11.29 on 03/07/24 -ECS/ACH RET CH. Avl Bal INR 0.00.-SBI
1970-01-01 00:28:36.804493043,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:39.574257506,600.0,unknown,save Rs 600,Others,airtel,"Last chance to save Rs 600 on annual recharge! Recharge now with Rs. 2999 before pack prices go up. Enjoy UL Calls, 2GB/day & 100 SMS/day for 365 days. Hurry now ! i.airtel.in/RCH4G"
1970-01-01 00:28:42.337633636,2000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs2000 on 30Jul24 by  (Ref no 421201909517)"
1970-01-01 00:28:38.371997221,2000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs2000 on 14Jun24 by  (Ref no 416683003554)"
1970-01-01 00:28:38.788445083,9000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs9000 on 19Jun24 by  (Ref no 417162324098)"
1970-01-01 00:28:39.987892662,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:41.050726221,100.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs100 on 15Jul24 by  (Ref no 419764905431)"
1970-01-01 00:28:38.696212188,5000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs5000 on 18Jun24 by  (Ref no 453631571505)"
1970-01-01 00:28:37.847871066,3928.0,unknown,Uncategorized,Others,idfcfb,"EMI of INR 3928 is due for TWO WHEELER LOANS a/c no ****3863 on 10-JUN-24. EMI will be deducted from your a/c no ****8589 between 6am-10pm. Please maintain sufficient balance in your bank a/c to avoid charges & need for multiple presentation. For details click
https://idfcfr.in/hIF6f7.
IDFC FIRST Bank"
1970-01-01 00:28:40.248143032,33.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day, in Rs33. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:41.036966278,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 15Jul24 by  (Ref no 419702983020)"
1970-01-01 00:28:38.006017398,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.387183511,249.0,debit,any payment OTP,Salary,dtdccr,"I43815296 is out for delivery.Plz share SMILE CODE (9258) with Dly Agent, for Zero Contact Delivery.Keep COD Rs 249 ready. DTDC won't ask for any payment OTP"
1970-01-01 00:28:36.362317522,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.355412563,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.228420556,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:38.943978089,1000.0,credit,Uncategorized,Others,sbiupi,"Dear SBI UPI User, ur A/cX8589 credited by Rs1000 on 21Jun24 by  (Ref no 417335503018)"
1970-01-01 00:28:38.017478682,3928.0,debit,Uncategorized,Others,cbssbi,"Dear Customer, Your A/C XXXXX068589 has a debit by NACH of Rs 3,928.00 on 10/06/24. Avl Bal Rs 8,915.11. Download YONO - SBI"
1970-01-01 00:28:37.484413919,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:41.284392264,99.0,unknown,Uncategorized,Others,650003,"Offer for 8082XXX088 !
Recharge now to enjoy unlimited data, for 2 days, in Rs99. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.220043361,10000.0,credit,Uncategorized,Others,cbssbi,"Your A/C XXXXX068589 Credited INR 10,000.00 on 01/06/24 -Deposit of Cash at S5NL011857621 CDM. Avl Bal INR 11,060.01-SBI"
1970-01-01 00:28:38.000132981,249.0,debit,any payment OTP,Salary,dtdccr,"I43815296 is out for delivery.Plz share SMILE CODE (5282) with Dly Agent, for Zero Contact Delivery.Keep COD Rs 249 ready. DTDC won't ask for any payment OTP"
1970-01-01 00:28:36.877569175,29.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 2GB data, for 1 day in Rs29. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:37.414131154,39.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy Unlimited data for 1 day in Rs39. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:41.463897010,161.0,unknown,Uncategorized,Others,650002,"Offer for 8082XXX088 !
Recharge now to enjoy 12GB data as per current pack validity in Rs161. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
1970-01-01 00:28:43.806107586,22.0,unknown,Uncategorized,Others,650001,"Offer for 8082XXX088 !
Recharge now to enjoy 1GB data, for 1 day, in Rs22. Recharge on Airtel Thanks App with ZERO CONVENIENCE FEE  i.airtel.in/AirRech"
